class,bruises%3F,gill-spacing,gill-size,gill-color,stalk-root,ring-type,spore-print-color
'p','f','c','b','g','b','l','h'
'p','f','c','n','g','b','p','n'
'p','f','w','n','u','b','p','k'
'e','t','c','b','n','b','p','n'
'p','f','c','b','h','b','l','h'
'e','t','c','b','n','b','p','n'
'e','t','c','b','p','b','p','k'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','w','b','p','n'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'e','t','c','b','u','b','p','n'
'e','t','c','b','p','b','p','n'
'p','f','c','b','h','b','l','h'
'e','f','c','n','h','b','f','h'
'e','t','c','b','u','b','p','n'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','u','b','p','n'
'p','f','c','b','h','b','l','h'
'e','t','c','b','p','b','p','n'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','n','b','p','n'
'e','t','c','b','w','b','p','k'
'p','f','c','b','p','b','l','h'
'e','t','c','b','w','b','p','k'
'e','t','c','b','p','b','p','n'
'p','f','c','b','h','b','l','h'
'p','f','c','n','u','b','p','k'
'p','f','c','b','p','b','l','h'
'p','f','c','n','b','b','e','w'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'e','t','c','b','u','b','p','n'
'p','f','c','n','b','b','e','w'
'e','t','c','b','n','b','p','n'
'p','t','c','b','g','b','p','r'
'e','t','c','b','w','b','p','k'
'p','f','c','b','p','b','l','h'
'e','t','c','b','w','b','p','k'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','u','b','p','n'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'e','t','c','b','u','b','p','k'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','u','b','p','k'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','p','b','p','k'
'p','f','c','b','p','b','l','h'
'e','t','c','b','p','b','p','k'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','n','g','b','p','k'
'e','t','c','b','w','b','p','k'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','w','b','p','k'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','w','b','p','n'
'e','t','c','b','w','b','p','k'
'p','t','c','b','p','b','p','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'e','t','c','b','w','b','p','n'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'e','t','c','b','p','b','p','n'
'e','t','c','b','p','b','p','n'
'e','t','c','b','n','b','p','n'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','u','b','p','k'
'p','f','c','b','g','b','l','h'
'e','t','c','b','u','b','p','n'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'e','f','w','n','w','b','e','w'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','t','c','b','w','b','p','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','w','b','p','k'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','u','b','p','k'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','w','b','p','k'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','p','b','p','n'
'e','t','c','b','u','b','p','n'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','t','c','b','w','b','p','h'
'e','t','c','b','u','b','p','n'
'p','f','c','n','b','b','e','w'
'e','t','c','b','n','b','p','n'
'p','f','w','n','n','b','p','k'
'p','f','w','n','n','b','p','n'
'p','f','c','n','b','b','e','w'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','t','c','b','w','b','p','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','t','c','b','h','b','p','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'e','t','c','b','p','b','p','n'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','t','c','b','p','b','p','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','t','c','b','h','b','p','h'
'p','f','c','b','p','b','l','h'
'p','t','c','b','p','b','p','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','u','b','p','n'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','n','p','b','p','k'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'e','f','w','n','w','b','e','w'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'e','t','c','b','e','b','e','w'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','e','b','e','w'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','w','b','p','n'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'e','f','c','n','p','b','f','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','n','b','b','e','w'
'p','f','c','b','h','b','l','h'
'p','f','c','n','w','b','e','w'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','w','b','p','k'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','t','c','b','w','b','p','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'e','t','c','b','e','b','e','w'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','t','w','n','w','b','p','w'
'p','t','c','b','h','b','p','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','t','c','b','w','b','p','h'
'e','t','c','b','n','b','p','n'
'p','f','c','n','b','b','e','w'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','n','b','p','k'
'e','t','c','b','e','b','e','w'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'e','f','c','n','h','b','f','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','u','b','p','n'
'p','t','c','b','h','b','p','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','u','b','p','k'
'p','f','c','b','h','b','l','h'
'e','t','c','b','e','b','e','w'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','n','b','p','k'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','n','b','b','e','w'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','n','p','b','p','k'
'p','f','c','b','g','b','l','h'
'p','t','c','b','h','b','p','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','u','b','p','k'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'e','t','c','b','n','b','p','n'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','e','b','e','w'
'p','f','c','b','p','b','l','h'
'p','f','c','n','b','b','e','w'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','t','c','b','p','b','p','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','p','b','p','k'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'e','f','w','n','w','b','e','w'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','n','w','b','e','w'
'p','f','c','b','h','b','l','h'
'p','t','c','b','p','b','p','h'
'e','t','c','b','e','b','e','w'
'p','f','c','n','b','b','e','w'
'p','f','w','n','u','b','p','k'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','w','b','e','w'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','n','b','b','e','w'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'e','f','c','n','h','b','f','h'
'e','t','c','b','e','b','e','w'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','t','c','b','w','b','p','h'
'p','t','c','b','g','b','p','r'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','u','b','p','n'
'e','f','c','n','u','b','f','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','w','b','p','n'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','n','g','b','p','n'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','n','b','b','e','w'
'e','t','c','b','w','b','e','w'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','n','u','b','p','k'
'p','t','c','b','w','b','p','h'
'e','t','c','b','w','b','p','k'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','u','b','p','k'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','t','c','b','w','b','p','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'e','f','c','n','h','b','f','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','n','b','p','n'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','t','c','b','h','b','p','h'
'e','t','c','b','w','b','e','w'
'e','f','c','n','w','b','f','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','w','b','e','w'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','n','b','p','n'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','t','c','b','h','b','p','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','n','g','b','p','k'
'p','f','c','b','g','b','l','h'
'p','t','c','b','h','b','p','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','t','c','b','w','b','p','r'
'p','t','c','b','p','b','p','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'e','f','c','n','u','b','f','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','w','b','p','n'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','n','b','b','e','w'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','n','b','p','n'
'p','f','c','b','g','b','l','h'
'e','t','c','b','w','b','p','k'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','w','n','p','b','p','k'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'e','t','c','b','e','b','e','w'
'p','f','c','b','p','b','l','h'
'p','f','w','n','g','b','p','k'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'e','t','c','b','p','b','p','n'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'e','t','c','b','n','b','p','n'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'e','t','c','b','u','b','p','n'
'p','t','c','b','h','b','p','h'
'p','f','c','n','b','b','e','w'
'p','t','c','b','p','b','p','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'e','t','c','b','e','b','e','w'
'p','f','c','b','p','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','p','b','l','h'
'p','f','c','b','p','b','l','h'
'e','t','c','b','e','b','e','w'
'p','f','c','b','p','b','l','h'
'p','f','c','n','w','b','e','w'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','n','b','b','e','w'
'p','f','c','b','h','b','l','h'
'p','f','c','b','g','b','l','h'
'p','t','c','b','w','b','p','h'
'p','f','c','b','g','b','l','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','h','b','l','h'
'e','t','c','b','w','b','e','w'
'p','f','c','b','g','b','l','h'
'p','f','c','n','w','b','e','w'
'p','f','c','b','p','b','l','h'
'p','t','c','b','p','b','p','h'
'p','f','c','b','h','b','l','h'
'p','f','c','b','p','b','l','h'
